name,serving_wt,kcal,carbo,protein,fat,year,company
트롤리미니애플링스,10.0,3.33,0.8,0.05,0,2017,예스통상
쯔부요리코모찌,30.0,37.5,7.2,0.66,0.6,2017,예스통상
유끼노야도,30.0,42.35,6.62,0.37,1.59,2017,예스통상
이소메구리,30.0,36.0,7.43,0.68,0.34,2017,예스통상
프링글스체다치즈맛,30.0,46.08,4.68,0.36,2.88,2017,예스통상
오카키모치,30.0,40.5,6.6,0.6,1.26,2017,예스통상
랑구리초코크림샌드,30.0,50.63,5.63,0.68,2.81,2017,예스통상
미스터이토우초코칩쿠키,30.0,45.0,5.79,0.51,2.25,2017,예스통상
미스터이토우버터쿠키,30.0,45.0,5.45,0.54,2.37,2017,예스통상
랑구리바닐라향크림샌드,30.0,47.81,5.63,0.59,2.53,2017,예스통상
트롤리키스,10.0,3.33,0.8,0.05,0,2017,예스통상
미니비엔비스킷초콜릿맛,30.0,43.07,5.79,0.64,1.93,2017,예스통상
미니비엔비스킷딸기맛,30.0,39.0,6.43,0.43,1.29,2017,예스통상
치토스크런치,30.0,50.79,4.82,0.64,3.21,2017,예스통상
크래커잭오리지널,30.0,37.93,7.39,0.64,0.64,2017,예스통상
골드피쉬체다,30.0,41.1,6,0.9,1.5,2017,예스통상
후르츠앤버터쿠키,30.0,43.8,6.3,0.6,1.8,2017,예스통상
트롤리카시스,10.0,3.33,0.8,0.05,0,2017,예스통상
메이지과즙구미오렌지맛,30.0,29.65,6.88,0.53,0,2017,예스통상
메이지과즙구미포도맛,30.0,29.65,6.88,0.53,0,2017,예스통상
타틀렛블랙베리맛,30.0,40.5,6.6,0.48,1.38,2017,예스통상
스티코핑거딸기향,30.0,44.44,6.75,0.56,1.69,2017,예스통상
아노츠스티코바닐라향,30.0,43.31,6.75,0.28,1.69,2017,예스통상
굿타임더블초코초코칩쿠키,30.0,42.75,5.85,0.45,1.89,2017,예스통상
타틀렛라즈베리맛,30.0,39.0,6.3,0.48,1.26,2017,예스통상
굿타임클래식초코칩쿠키,30.0,45.0,6.3,0.45,1.89,2017,예스통상
후르츠앤버터쿠키,30.0,43.8,6.3,0.6,1.8,2013,예스통상
트롤리스파게티니사우어,10.0,3.33,0.8,0.05,0,2017,예스통상
맥비티홉놉,30.0,42.9,5.4,0.6,2.1,2017,예스통상
프링글스오리지널,30.0,46.08,4.68,0.36,2.88,2017,예스통상
프링글스양파맛,30.0,46.08,4.68,0.36,2.88,2017,예스통상
메이지과즙구미딸기맛,30.0,29.65,6.88,0.53,0,2017,예스통상
오트크리스피초코,30.0,34.2,6.84,0.72,0.47,2017,예스통상
피롯테프렌치바닐라롤와퍼,30.0,43.56,6.48,0.36,1.8,2017,예스통상
레이스클래식포테이토칩,30.0,50.79,4.82,0.64,3.21,2017,예스통상
초콜릿천크소살리토,30.0,43.62,5.88,0.35,2.08,2017,예스통상
트롤리사우어구미캔디,10.0,3.33,0.8,0.05,0,2017,예스통상
레이스사우어크림&어니언맛포테이토칩,30.0,50.79,4.82,0.64,3.21,2017,예스통상
초콜릿천크체사피크,30.0,43.62,5.88,0.35,2.08,2017,예스통상
초코팡,30.0,50.0,5.5,0.1,2.7,2017,예은상사
치피플레이버바비큐콘칩,30.0,51.0,4.8,0.6,3.3,2017,예주나라(주)
치피플레이버칠리&치즈콘칩,30.0,51.0,4.8,0.6,3.3,2017,예주나라(주)
피아토스치즈플레이버포테이토크리스프,30.0,42.6,6.3,0.3,1.8,2017,예주나라(주)
문처,30.0,42.43,5.14,1.8,1.67,2017,예주나라(주)
가루다계란맛코팅땅콩,10.0,5.33,0.57,0.1,0.27,2017,예주나라(주)
가루다마늘맛코팅땅콩,10.0,5.33,0.5,0.13,0.31,2017,예주나라(주)
까짱아톰페다스,30.0,48.3,4.8,0.9,2.7,2017,예주나라(주)
식용유(오뚜기라면),5.0,2.25,0,0,0.25,2017,오뚜기
옥수수유,5.0,2.25,0,0,0.25,2017,오뚜기
프레스코압착올리브유,5.0,2.25,0,0,0.25,2017,오뚜기
현미유,5.0,2.25,0,0,0.25,2017,오뚜기
옛날고추맛기름,5.0,1.8,0,0,0.2,2017,오뚜기
오뚜기고소한참기름,5.0,2.25,0,0,0.25,2017,오뚜기
오뚜기향긋한들기름,5.0,2.25,0,0,0.25,2017,오뚜기
진라면매운맛,120.0,500.0,80,11,15,2017,오뚜기
진라면순한맛,120.0,500.0,79,12,15,2017,오뚜기
열라면,120.0,604.8,93.6,14.4,18.72,2017,오뚜기
스낵면,108.0,475.0,70,10,17,2017,오뚜기
메밀비빔면,130.0,535.0,83,11,18,2017,오뚜기
카레라면,86.0,385.0,54,9,15,2017,오뚜기
참깨라면,115.0,490.0,72,10,18,2017,오뚜기
뿌셔뿌셔불고기맛,95.0,415.0,62,7,15.5,2017,오뚜기
뿌셔뿌셔양념치킨맛,90.0,410.0,61,8,15,2017,오뚜기
진라면컵순한맛,65.0,280.0,44,6,9,2017,오뚜기
오뚜기진라면용기,110.0,500.0,47,10,18,2017,오뚜기
진라면컵매운맛,65.0,280.0,44,6,9,2017,오뚜기
오뚜기참깨라면,120.0,590.4,87.84,11.52,21.6,2017,오뚜기
참깨라면컵,110.0,450.0,67,9,16,2017,오뚜기
스파게티용기,120.0,480.0,73,9,17,2017,오뚜기
오뚜기열떡볶이면,140.0,470.0,86,9,10,2017,오뚜기
스낵면미니컵,62.0,265.0,41,5,9,2017,오뚜기
육개장소형,120.0,468.0,67.68,10.08,17.28,2017,오뚜기
컵누들매콤한맛,37.8,120.0,29,1,0,2017,오뚜기
컵누들우동맛,38.1,120.0,27,2,0.5,2017,오뚜기
라면사리,120.0,628.52,99.7,11.88,20.25,2017,오뚜기
옛날자른당면,20.0,13.63,3.4,0,0,2017,오뚜기
옛날우리밀국수,120.0,519.0,112.21,16.86,0.3,2017,오뚜기
오뚜기카레약간매운맛,200.0,1636.8,247.6,28.4,59.2,2017,오뚜기
GOLD마요네즈,10.0,7.0,0.04,0.02,0.75,2017,오뚜기
옛날육개장,100.0,19.7,1.79,1.53,0.71,2017,오뚜기
크림스프,100.0,433.5,65.8,8.6,15.1,2017,오뚜기
그대로짜장,200.0,410.0,60,12,14,2017,오뚜기
3분짜장,200.0,390.0,48,10,18,2017,오뚜기
맛있는김치참치덮밥,340.0,1445.0,255,61.2,20.4,2017,오뚜기
춘천닭갈비덮밥,340.0,1394.0,261.8,54.4,14.28,2017,오뚜기
오삼불고기덮밥,340.0,1479.0,261.8,40.8,30.6,2017,오뚜기
쇠고기미역국밥,350.0,892.5,171.5,35,6.65,2017,오뚜기
3분미트볼,150.0,367.5,33,22.5,16.5,2017,오뚜기
snowvalley물만두,150.0,422.93,38.91,20.3,20.3,2017,오뚜기
잡채만두,150.0,465.52,48.1,15.52,23.28,2017,오뚜기
감자떡만두,150.0,472.5,57,18,19.5,2017,오뚜기
그대로카레(순한맛),300.0,675.0,90,18,27,2017,오뚜기
햄버그덮밥,340.0,1479.0,238,64.6,30.6,2017,오뚜기
맛있는김치찌개,250.0,300.0,20,22.5,15,2017,오뚜기
3분스위트칠리치킨,150.0,435.0,42,30,16.5,2017,오뚜기
맛있는청국장찌개,250.0,300.0,47.5,27.5,0,2017,오뚜기
snowvalley김치손만두,150.0,467.31,74.42,15.58,12.12,2017,오뚜기
3분낙지덮밥소스,150.0,165.0,21,9,4.8,2017,오뚜기
3분바비큐치킨,175.0,490.0,36.75,26.25,26.25,2017,오뚜기
골드브라운햄버그스테이크,160.0,408.0,35.2,30.4,16,2017,오뚜기
3분햄버그스테이크,140.0,252.0,25.2,22.4,7,2017,오뚜기
배추된장국밥,350.0,875.0,182,24.5,4.9,2017,오뚜기
발아현미밥,210.0,305.0,65,7,2,2017,오뚜기
발아흑미밥,210.0,630.0,140.7,12.6,2.1,2017,오뚜기
3분쇠고기카레,200.0,340.0,40,8,16,2017,오뚜기
오므라이스햄버그,200.0,480.0,54,16,22,2017,오뚜기
교자만두,150.0,558.62,57.41,20.17,27.93,2017,오뚜기
그대로카레,300.0,675.0,90,18,27,2017,오뚜기
렌틸카레,200.0,260.0,46,10,4.2,2017,오뚜기
3분데리야끼치킨,150.0,457.5,46.5,30,16.5,2017,오뚜기
스노우밸리속부터다른한돈순물만두,150.0,422.93,38.91,20.3,20.3,2017,오뚜기
맛있는오뚜기밥해물리조또,300.0,960.0,189,36,7.5,2017,오뚜기
스노우밸리쫄깃함이살아있는감자떡김치만두,150.0,427.5,57,12,16.5,2017,오뚜기
3분쇠고기짜장,200.0,360.0,46,12,14,2017,오뚜기
매콤담백한라조기,180.0,468.0,37.8,37.8,18,2017,오뚜기
화끈한닭강정,180.0,621.0,88.2,30.6,16.2,2017,오뚜기
3분탕수완자,175.0,341.25,42,22.75,8.75,2017,오뚜기
렌틸짜장,200.0,400.0,46,14,18,2017,오뚜기
골드브라운3분하이스,200.0,280.0,34,14,10,2017,오뚜기
부드러운햄버그스테이크,150.0,268.75,27.5,22.5,7.5,2017,오뚜기
오므라이스미트볼,180.0,423.0,48.6,16.2,18,2017,오뚜기
3분렌틸짜장,100.0,100.0,11.5,3.5,4.5,2017,오뚜기
3분렌틸카레,100.0,75.0,11.5,2.5,1.05,2017,오뚜기
3분쇠고기간짜장,100.0,90.0,11.5,3,4,2017,오뚜기
3분사천짜장,100.0,80.0,11,3,3,2017,오뚜기
그대로짜장,100.0,80.0,10,2.5,3.5,2017,오뚜기
3분낙지덮밥소스,100.0,74.0,8.42,4.49,2.48,2017,오뚜기
3분김치참치덮밥소스,100.0,60.6,9.07,4.97,0.49,2017,오뚜기
3분춘천닭갈비덮밥소스,100.0,101.0,11,6.68,3.33,2017,오뚜기
3분오삼불고기덮밥소스,100.0,129.0,12.2,3.78,7.18,2017,오뚜기
3분제육덮밥소스,100.0,94.2,11.4,4.25,3.53,2017,오뚜기
하이라이스소스,100.0,399.4,67.3,7.8,11,2017,오뚜기
옛날꼬리곰탕,240.0,137.09,0.35,21.37,5.59,2017,오뚜기
옛날갈비탕,240.0,114.62,2.59,15.38,4.78,2017,오뚜기
옛날도가니탕,240.0,158.4,0.17,28.68,4.78,2017,오뚜기
옛날사골곰탕,240.0,90.43,0.06,16.82,2.53,2017,오뚜기
옛날설렁탕,240.0,86.98,0.29,15.21,2.76,2017,오뚜기
밤모양시구레,30.0,30.0,6.9,0.42,0,2017,오성물산
스타칵테일비스킷,30.0,46.67,6,0.53,2.33,2017,오성물산
아지즈쿠시,30.0,42.0,6.6,0.39,1.5,2017,오성물산
콘스낵-옥수수맛,30.0,60.0,3.86,0.34,4.71,2017,오성물산
콘스낵-파래맛,30.0,57.12,3.81,0.35,4.5,2017,오성물산
초코렛크림쿠키,30.0,45.0,0,0.48,2.42,2017,오성물산
히토구찌모나카,30.0,28.5,6.75,0,0,2017,오성물산
카시즈쿠시믹스모나카,30.0,28.8,6.9,0.3,0,2017,오성물산
북해도쯔부쯔부아즈키모나카,30.0,28.42,6.39,0.47,0.05,2017,오성물산
무기후아바닐라맛웨이퍼,30.0,43.8,6.3,0.6,1.8,2017,오성물산
노리코이와,30.0,40.78,6.75,0.37,1.32,2017,오성물산
아지고노미크래커,30.0,39.0,6,1.2,1.05,2017,오성물산
니쇼쿠모나카,30.0,27.0,6.3,0.3,0.12,2017,오성물산
오코노미요캉련양갱,50.0,71.88,16.69,0.88,0.19,2017,오성물산
오코노미요캉소금맛양갱,50.0,71.88,16.69,0.88,0.06,2017,오성물산
오코노미요캉녹차맛양갱,50.0,71.88,17.06,0.81,0.06,2017,오성물산
오코노미요캉소창양갱,50.0,71.88,16.75,0.88,0.06,2017,오성물산
오코노미요캉밤맛양갱,50.0,68.75,16.5,0.75,0,2017,오성물산
모찌이리모나카,30.0,29.12,6.88,0.26,0,2017,오성물산
매직피넛버터크림,30.0,16.07,5.79,0.64,2.25,2017,오성물산
매직땅콩샌드크래커,30.0,45.2,5.4,1.1,2.12,2017,오성물산
매직치즈샌드크래커,30.0,45.8,5.6,0.6,2,2017,오성물산
엑스.오커피맛캔디,10.0,4.29,0.86,0,0.07,2017,오성물산
엑스.오커피캔디,10.0,4.29,0.86,0,0.07,2017,오성물산
유기농스톤그라운드호밀&아마크래커,30.0,39.0,5.4,0.9,1.8,2017,올가홀푸드
유기농스톤그라운드밀크래커,30.0,42.0,6,0.9,1.5,2017,올가홀푸드
베네치안빈야드유기농그래놀라,30.0,37.64,6.22,0.98,1.15,2017,올가홀푸드
불떡볶이,100.0,186.57,37.77,3.17,2.53,2017,올리브
궁중떡볶이,70.0,88.12,18.11,0.91,1.34,2017,올리브
떡볶이,100.0,176.52,36.99,2.74,1.96,2013,올리브
치즈떡볶이,100.0,174.21,30.76,4.89,3.51,2013,올리브
매운떡볶이,100.0,173.13,38.22,3.14,0.85,2017,올리브
어묵,100.0,141.35,9.38,9.37,7.37,2013,올리브
김나운의더키친전복죽,300.0,495.0,78,24,8.7,2017,올박스홀딩스
코코넛크리스피롤커피,30.0,46.13,6.08,0.43,2.25,2017,올즈웰(유)
코코넛크리스피롤오렌지,30.0,43.88,6.08,0.34,2.09,2017,올즈웰(유)
코코넛크리스피롤오리지날,30.0,45.0,6.3,0.32,2.16,2017,올즈웰(유)
코코넛크리스피롤멀베리리프티,30.0,45.0,5.63,0.43,2.25,2017,올즈웰(유)
와코도스틱과자치즈스틱,30.0,38.86,6.46,0.94,1.02,2017,와코도 스틱과자 군고구마스틱
와코도스틱과자군고구마스틱,30.0,45.31,6.18,0.53,2.17,2017,와코도 스틱과자 군고구마스틱
와코도스틱과자호박쿠키,30.0,44.69,6.14,0.56,1.86,2017,와코도 스틱과자 군고구마스틱
요플레오리지널딸기,100.0,100.2,15.3,3.9,2.6,2017,요플레
우리밀꼬꼬카레,200.0,287.5,32.5,27.5,11.25,2017,우리밀
후루츠맛젤리,10.0,0.89,0.22,0,0,2017,우리씨앤디(주)
미왕오곡이야기,30.0,47.9,5.23,1.16,2.32,2017,우리씨앤디(주)
미왕쌀과자,30.0,40.0,6.67,0.33,1.33,2017,우리씨앤디(주)
이코＇멀티그레인통밀비스킷,30.0,45.41,4.46,2.13,2.13,2017,우리안통상
이코＇통밀비스킷참깨,30.0,47.05,5.32,0.82,2.45,2017,우리안통상
이코＇통밀비스킷호박씨,30.0,47.05,5.32,0.82,2.45,2017,우리안통상
로디드쵸코필드바,30.0,47.4,5.4,0.6,2.4,2017,우진무역
모비카라멜향,30.0,39.6,6.48,0.72,1.08,2017,우진무역
로디드화이트쵸코향필드바,30.0,57.6,5.1,0.6,3.6,2017,우진무역
자연은210일감귤,200.0,166.76,40.9,0.78,0.01,2017,웅진식품
꿀홍삼,200.0,257.44,63.7,0.03,0.28,2017,웅진식품
슈가아몬드에스페셜,30.0,45.0,6.3,0.9,1.8,2017,원빈엔
오레오쿠키,30.0,43.45,6.46,0.31,1.86,2017,원인터내셔날
오레오초코렛크림쿠키,30.0,43.45,6.21,0.31,1.86,2017,원인터내셔날
바나나칩,30.0,48.0,5.7,0,2.7,2017,월드피넛
웰빙카사바칩,30.0,49.5,5.4,0,3.15,2017,웰빙코리아
참미니꽈베기,30.0,45.0,5.7,0.9,2.1,2017,웰빙코리아
롤스토리골든롤초코,30.0,42.75,6.3,0.45,1.8,2017,위아더월드
롤스토리골든롤딸기향,30.0,47.25,6.3,0.45,2.25,2017,위아더월드
소바,30.0,42.19,5.63,1.13,1.69,2017,위아더월드
핫키즈베이비멈멈라이스러스크/바나나맛,30.0,33.75,7.92,1.13,0,2017,위즈티앤티
핫키즈베이비멈멈라이스러스크/오리지날,30.0,33.75,7.92,1.13,0,2017,위즈티앤티
핫키즈베이비멈멈라이스러스크/오가닉(쌀75%),30.0,33.75,7.92,1.13,0,2017,위즈티앤티
틸로스무슬리,30.0,29.1,5.73,0.99,0.23,2017,유기농산
틸로스오트필로우&초코,30.0,33.12,5.58,1.08,0.72,2017,유기농산
틸로스스트로베리크런치,30.0,39.0,6,0.9,1.2,2017,유기농산
틸로스유기농초코라이스,30.0,33.9,7.2,0.75,0.24,2017,유기농산
틸로스퀵스밀크,30.0,42.6,6,0.6,1.8,2017,유기농산
틸로스유기농허니볼,30.0,34.5,7.8,0.48,0.14,2017,유기농산
틸로스유기농무슬리,30.0,30.0,5.1,0.9,0.69,2017,유기농산
틸로스유기농콘플레이크,30.0,33.0,7.2,0.72,0.09,2017,유기농산
쁘띠초코칩,30.0,45.3,6,0.6,2.1,2017,유나이티드식품
쁘띠포테이토콩소메맛,30.0,51.65,4.7,0.47,3.44,2017,유나이티드식품
쁘띠초코랑드샤,30.0,48.0,5.25,0.75,2.7,2017,유나이티드식품
쁘띠화이트초코랑드샤,30.0,48.38,5.63,0.53,2.63,2017,유나이티드식품
텐넨코보노크레커,30.0,40.0,7,0.9,0.9,2017,유나이티드식품
오곡비스킷,30.0,40.0,6.5,0.85,1.2,2017,유나이티드식품
멘토스키즈,13.0,6.5,1.56,0,0.03,2013,유나이티드식품
큐텔라,30.0,46.2,6,0.3,2.1,2017,유니버설에셋
바이오본유기농요구르트다이노스,10.0,3.33,0.77,0.07,0,2017,이든힐
유기농크런치무슬리,30.0,38.1,6.39,0.69,0.93,2017,이든힐
유기농허니글로브,30.0,33.6,7.44,0.6,0.09,2017,이든힐
유기농키즈무슬리,30.0,34.8,6.39,0.75,0.6,2017,이든힐
바이오본유기농소프트푸룻,10.0,3.2,0.8,0,0,2017,이든힐
팝피어스트위스트,30.0,48.0,5.4,0.6,2.7,2017,이랜드리테일
팝피어스벨기언카라멜리시드쿠키,10.0,4.73,0.73,0.07,0.17,2017,이랜드리테일
스콘자요거트레이진,30.0,40.5,6.08,0.23,1.8,2017,이랜드리테일
별모양초코콘,30.0,50.08,5.08,0.46,3.23,2017,이랜드리테일
젯퍼프스태커멜로,10.0,3.33,0.8,0.03,0,2017,이랜드리테일
젯퍼프마시멜로,10.0,3.33,0.8,0.03,0,2017,이랜드리테일
알렌스버터필드슈스트링포테이토스틱,30.0,52.5,4.88,0.56,3.38,2017,이랜드리테일
프링글스바베큐맛,30.0,48.21,4.82,0.32,2.89,2017,이랜드리테일
프링글스체다치즈맛,30.0,48.21,4.82,0.32,2.89,2017,이랜드리테일
프링글스사워크림앤어니언,30.0,48.21,4.82,0.32,2.89,2017,이랜드리테일
프링글스오리지널,30.0,48.21,4.82,0.32,2.89,2017,이랜드리테일
그리시니갈릭브레드스틱,30.0,35.28,6.37,1.51,0.58,2017,이랜드리테일
그리시니트레디셔널브레드스틱,30.0,36.0,6.59,1.08,0.58,2017,이랜드리테일
그리시니참깨브레드스틱,30.0,39.6,5.4,1.37,1.37,2017,이랜드리테일
락카아메(땅콩사탕),10.0,4.2,0.87,0.07,0.07,2017,이랜드리테일
콘페이토(별사탕),10.0,4.0,1,0,0,2017,이랜드리테일
맛챠아메(녹차사탕),10.0,3.94,0.94,0.03,0,2017,이랜드리테일
우메아메(매실사탕),10.0,3.88,1,0,0,2017,이랜드리테일
츠브구미,10.0,3.5,0.81,0.04,0,2017,이랜드리테일
쇼가아메(생강사탕),10.0,3.88,1,0,0,2017,이랜드리테일
쿠로아메(흑사탕),10.0,3.88,0.94,0,0,2017,이랜드리테일
젤리빈스,10.0,3.73,0.93,0,0,2017,이랜드리테일
유기농헤리티지프레이크,30.0,36.0,7.2,1.2,0.3,2017,이랜드리테일
유기농플락스플러스바닐라아몬드그라놀라,30.0,40.91,5.89,0.98,1.47,2017,이랜드리테일
동물모양버터맛비스킷,30.0,49.24,5.29,0.53,3.18,2017,이랜드리테일
아스파라거스모양비스킷,30.0,42.6,6.3,0.9,1.5,2017,이랜드리테일
팝콘트리카라멜콘,20.0,18.75,3,0.25,0.63,2017,이랜드리테일
바나나칩스,30.0,48.0,5.7,0.3,2.7,2017,이랜드리테일
애플젤리,10.0,0.61,0.15,0,0,2017,이랜드파크 외식 가산월드점
알파콘,30.0,40.86,6.93,0.45,1.26,2017,이랜드파크 외식 가산월드점
풀리후르츠,30.0,39.6,5.76,0.72,1.55,2017,이마트
웨이퍼바닐라향크림,30.0,41.63,6.75,0.23,1.58,2017,이마트
로얀단스크오트&블루베리쿠키,30.0,45.9,5.58,0.54,2.34,2017,이마트
로얀단스크초콜릿칩쿠키,30.0,46.8,5.4,0.54,2.52,2017,이마트
로얀단스크오트&크랜베리쿠키,30.0,45.9,5.58,0.54,2.34,2017,이마트
로얀단스크버터&초코릿칩쿠키,30.0,45.0,5.8,0.6,2.2,2017,이마트
로얀단스크대니쉬쿠키컬렉션,30.0,46.0,5.6,0.6,2.4,2017,이마트
로얀단스크대니쉬버터쿠키,30.0,45.0,5.8,0.6,2.2,2017,이마트
발레리나누가,30.0,45.0,6,0.6,2.1,2017,이마트
솜사탕,30.0,35.36,9,0,0,2017,이마트
쏠티드크래커,30.0,37.8,6.12,1.08,1.08,2017,이마트
통밀크래커,30.0,37.8,6.12,1.08,0.97,2017,이마트
아몬드&피넛러브라이스스퀘어,30.0,43.2,4.32,1.44,2.16,2017,이마트
캐슈러브라이스스퀘어,30.0,43.2,5.04,1.08,2.16,2017,이마트
심플리딜리셔스,30.0,31.5,5.4,0.9,0.68,2017,이마트
슈퍼크랜베리체리앤아몬드,30.0,33.0,5.7,0.9,0.72,2017,이마트
점보스트룹와플,30.0,39.23,5.54,0.23,1.85,2017,이마트
노츠스트로베리쿠키,30.0,38.25,4.95,0.45,1.8,2017,이마트
노츠보이젠베리쿠키,30.0,38.25,4.95,0.45,1.8,2017,이마트
벨지안스페큘러스쿠키,30.0,42.3,6.3,0.72,1.62,2017,이마트
웨이퍼카푸치노,30.0,44.1,6.75,0.23,1.8,2017,이마트
곰돌이젤리,10.0,3.33,0.8,0.07,0,2017,이마트
사우어웜구미젤리,10.0,3.33,0.8,0.07,0,2017,이마트
구미웜젤리,10.0,3.33,0.8,0.07,0,2017,이마트
미니콜라병모양젤리,10.0,3.33,0.8,0.07,0,2017,이마트
럭셔리웨이퍼바닐라향크림,30.0,41.63,6.75,0.23,1.58,2017,이마트
럭셔리웨이퍼초코크림,30.0,41.63,6.75,0.23,1.58,2017,이마트
럭셔리웨이퍼카푸치노,30.0,43.88,6.75,0.23,1.8,2017,이마트
미니트위스트프레즐,30.0,36.0,7.2,1.08,0.29,2017,이마트
버카렛크리스피롤비스킷,30.0,38.7,5.22,0.36,1.8,2017,이마트
버카렛초코,30.0,49.5,7.92,0.36,1.8,2017,이마트
브라고오리지널,30.0,42.0,6.4,0.6,1.6,2017,이마트
브라고폴콘,30.0,41.0,6,0.6,1.6,2017,이마트
발레리나딸기맛,30.0,45.0,6.09,0.53,2.12,2017,이마트
치오스틱-감자맛,30.0,41.79,5.57,0.43,1.93,2017,이마트
치오스틱-치즈맛,30.0,40.71,5.14,1.07,1.71,2017,이마트
치오스틱&프레즐,30.0,34.2,6.3,1.08,0.47,2017,이마트
반고흐,15.0,12.4,1.31,0.12,0.74,2017,이마트
밀크초콜릿코인-동물스티커,15.0,12.3,1.32,0.14,0.72,2017,이마트
피코크한우사골육수,250.0,112.5,5,12.5,4.25,2017,이마트
피코크진한소고기들깨탕,250.0,550.0,17.5,42.5,35,2017,이마트
우리한우사골곰탕,240.0,240.0,0,16.8,19.2,2017,이마트
제육덮밥소스,130.0,208.0,26,14.3,5.07,2017,이마트
불고기덮밥소스,130.0,143.0,16.9,13,2.47,2017,이마트
닭고기볶음된장소스,150.0,315.0,24,24,13.5,2017,이마트
고추잡채왕만두,150.0,466.07,69.11,14.46,14.46,2017,이마트
